0	0	0	0	0
0.0372576551058360	1.45924332894665	1.60855114992814	-1.52254929782585	-1.82750153526558
0.0993346179365410	2.89707943675026	3.19088505182764	-3.06588520330955	-3.67969740392116
0.186202219236839	4.31336069969357	4.74683342368696	-4.62984486236482	-5.55637913543475
0.297820370501963	5.70794244204953	6.27623156037669	-6.21426226735746	-7.45733419717489
0.434137612255881	7.08068290628722	7.77891830187186	-7.81896821790511	-9.38234594409062
0.595091175876040	8.43144322443034	9.25473600265567	-9.44379028011654	-11.3311935665147
0.780607058781470	9.76008739052430	10.7035305022684	-11.0885527442112	-13.3036520360223
0.990600112760251	11.0664822341719	12.1251510969584	-12.7530765804553	-15.2994920492793
1.22497414517863	12.3504973950985	13.5194505124025	-14.4371793933490	-17.3184799698067
1.48362203277323	13.6120052987076	14.8862848774568	-16.1406753739970	-19.3603777675923
1.76642584769856	14.8508811325925	16.2255136989038	-17.8633752505928	-21.4249429564688
2.07325699546346	16.0670028239671	17.5369998371649	-19.6050862369410	-23.5119285291843
2.40397636436501	17.2602510179842	18.8206094829428	-21.3656119789440	-25.6210828900844
2.75843448599506	18.4305090569075	20.0762121347664	-23.1447524989728	-27.7521497853220
3.13647170637109	19.5776629601084	21.3036805774063	-24.9423041380396	-29.9048682305091
3.53791836721651	20.7016014048551	22.5028908611335	-26.7580594956875	-32.0789724357231
3.96259499689488	21.8022157078691	23.6737222817932	-28.5918073675095	-34.2741917277791
4.41031251048350	22.8793998076185	24.8160573616689	-30.4433326802031	-36.4902504696683
4.88087241845254	23.9330502473235	25.9297818311090	-32.3124164240682	-38.7268679770752
5.37406704340424	24.9630661586488	27.0147846108943	-34.1988355828470	-40.9837584318669
5.88967974431276	25.9693492460591	28.0709577953212	-36.1023630608058	-43.2606307924574
6.42748514769642	26.9518037718130	29.0981966359787	-38.0227676069518	-45.5571887009425
6.98724938514752	27.9103365415748	30.0963995261993	-39.9598137362750	-47.8731303868960
7.56873033664004	28.8448568906221	31.0654679861588	-41.9132616479040	-50.2081485677194
8.17167787903401	29.7552766706287	32.0053066486113	-43.8828671400540	-52.5619303454330
8.79583413919540	30.6415102370037	32.9158232452364	-45.8683815216511	-54.9341570997931
9.44093375115188	31.5034744367673	33.7969285935800	-47.8695515205026	-57.3245043776174
10.1067041167132	32.3410885969466	34.6485365845748	-49.8861191878865	-59.7326417782011
10.7928656689869	33.1542745134725	35.4705641706216	-51.9178217994258	-62.1582328346986
11.4991321382333	33.9429564405630	36.2629313542146	-53.9643917521096	-64.6009348913504
12.2252108195116	34.7070610805759	37.0255611770990	-56.0255564573178	-67.0603989764256
12.9708028415825	35.4465175743164	37.7583797099422	-58.1010382297062	-69.5362696707553
13.7356034365479	36.1612574917859	38.4613160425095	-60.1905541717958	-72.0281849717256
14.5193022097205	36.8512148233560	39.1343022743261	-62.2938160541182	-74.5357761526007
15.3215834092376	37.5163259713586	39.7772735058182	-64.4105301907516	-77.0586676170430
16.1421261949451	38.1565297420749	40.3901678299171	-66.5403973100893	-79.5964767487014
16.9806049061048	38.7717673381153	40.9729263241179	-68.6831124206709	-82.1488137557315
17.8366893274899	39.3619823511770	41.5254930429807	-70.8383646719062	-84.7152815101182
18.7100449534600	39.9271207551686	42.0478150110650	-73.0058372095181	-87.2954753816689
19.6003332496253	40.4671308996931	42.5398422162871	-75.1852070255252	-89.8889830665476
20.5072119117324	40.9819635038764	43.0015276036940	-77.3761448025846	-92.4953844102214
21.4303351214258	41.4715716505365	43.4328270696414	-79.5783147525118	-95.1142512246947
22.3693537985625	41.9359107806803	43.8336994563719	-81.7913744487892	-97.7451470999113
23.3239158497776	42.3749386883237	44.2041065469842	-84.0149746528787	-100.387627209204
24.2936664130237	42.7886155156246	44.5440130607865	-86.2487591341482	-103.041238108684
25.2782480978267	43.1769037483222	44.8533866490298	-88.4923644832212	-105.705517530466
26.2773012210248	43.5397682114775	45.1321978910120	-90.7454199185625	-108.379994169626
27.2904640377785	43.8771760655065	45.3804202905513	-93.0075470861093	-111.064187464811
28.3173729676599	44.1890968025006	45.5980302728216	-95.2783598517633	-113.757607372426
